part_id,stock_level,cost_price,entry_date
SP-332,498,$92.26,04/20/24
SP-442,low stock,$82.21,11/04/24
SP-307,202,176.03,09/30/24
SP-203,270,190.03,09/27/24
SP-424,246,133.74,2024-11-19
SP-235,11,$43.04,2024-08-31
SP-465,240,214.15,07/09/25
SP-500,low stock,$335.72,05/12/25
SP-177,214,,"May 19, 2025"
SP-447,447,$110.66,2024-08-21T00:00:00
SP-288,499,$122.77,2024-04-25
SP-329,186,228.13,2025-04-28
SP-279,14,259,05/04/25
SP-374,306,132.55,2025-05-29
SP-477,215,288.75,2025-02-06
SP-325,Out of Stock,$357.00,2024-05-27
SP-362,,206.1,2025-06-17
SP-141,low stock,142.43,2025-07-07
SP-140,UNAVAILABLE,136.09,07/08/24
SP-175,124,$143.15,"Jun 07, 2025"
SP-171,95,55.03,2024-09-12
SP-233,UNAVAILABLE,$269.35,2024-09-11
SP-461,220,379.57,"Dec 07, 2024"
SP-458,217,$178.86,12/21/24
SP-325,480,$7.85,"Jul 21, 2025"
SP-333,LOW,$80.91,2024-06-28
SP-294,316,210,2024-04-12
SP-397,107,190.57,2024-08-24
SP-346,Out of Stock,$411.27,"May 27, 2024"
SP-104,Low Stock,336.27,03/05/24
SP-147,130,176.03,"Jan 18, 2024"
SP-313,473,211.0,2024-05-06
SP-499,Low Stock,$355.30,"Jun 10, 2025"
SP-285,364,$384.56,2024-12-14
SP-330,88,154.57,2025-06-18
SP-194,75,300.48,02/23/25
SP-284,,$225.55,2024-04-02T00:00:00
SP-176,108,294.37,"Jul 17, 2025"
SP-355,,$337.58,"Nov 15, 2024"
SP-473,180,257,2024-08-19
SP-175,371,383.68,2025-07-11
SP-353,low stock,217.42,"May 08, 2024"
SP-202,,$79.83,04/10/25
SP-345,LOW,72.57,"Feb 16, 2024"
SP-344,,$341.03,"Jun 04, 2025"
SP-328,,,2025-01-21
SP-329,None,$70.51,"Jan 16, 2025"
SP-308,268,$361.65,2025-01-18
SP-171,117,114.83,2025-02-09
SP-234,422,55.4,02/09/24
SP-395,181,$74.14,06/20/24
SP-304,26,353.4,07/21/24
SP-478,258,189.23,2024-01-08
SP-178,UNAVAILABLE,143.72,"Apr 25, 2024"
SP-191,332,$205.97,2024-02-10
SP-296,92,391.31,"Mar 15, 2025"
SP-411,33,417.31,11/22/24
SP-450,low stock,374.16,2025-01-29
SP-148,249,363.68,04/18/25
SP-310,139,371.26,2025-02-10
SP-407,194,363.79,2025-07-30
SP-484,Out of Stock,163.04,2025-02-25
SP-389,Low Stock,398.08,2024-10-10
SP-190,292,359.06,"May 15, 2025"
SP-131,29,$67.53,"Mar 13, 2025"
SP-273,Low Stock,423.01,"Aug 29, 2024"
SP-275,low stock,76.42,05/06/25
SP-494,480,53,11/26/24
SP-459,292,183.38,2025-07-05T00:00:00
SP-105,141,140.74,2024-02-25
SP-235,low stock,189.03,11/22/24
SP-140,194,$9.87,"Dec 25, 2024"
SP-226,146,$355.49,"Oct 22, 2024"
SP-401,315,346.91,08/28/24
SP-452,287,71.45,2024-03-24
SP-339,108,313.27,10/28/24
SP-144,114,,"Feb 18, 2025"
SP-150,104,160.66,2024-05-15T00:00:00
SP-353,low stock,257.25,07/06/24
SP-314,low stock,$117.75,2024-10-14
SP-299,125,$361.85,"Oct 28, 2024"
SP-157,437,259,10/07/24
SP-103,80,198.11,10/30/24
SP-365,238,218.72,2025-05-22
SP-189,283,$97.25,"Sep 25, 2024"
SP-456,462,367.06,"Mar 11, 2025"
SP-330,249,,07/25/24
SP-385,None,376.09,2025-06-07T00:00:00
SP-224,411,,"Jul 15, 2024"
SP-420,475,404.48,2024-12-06
SP-230,202,$5.41,2024-08-07
SP-163,318,81.36,2024-09-03
SP-311,Low Stock,$148.54,2024-12-03
SP-325,216,256.36,2025-07-13
SP-347,346,$101.00,"Nov 25, 2024"
SP-276,LOW,$257.41,"Mar 14, 2024"
SP-248,83,$389.60,2025-05-07
SP-206,7,95.93,"Apr 01, 2025"
SP-136,302,$285.28,"Jul 13, 2024"
SP-378,61,,2024-09-11
SP-407,223,$72.49,2024-11-29
SP-460,103,366.85,2025-06-19
SP-207,103,$336.52,06/01/24
SP-191,42,168.3,2025-04-18
SP-350,,145.13,2025-07-02
SP-375,351,$381.38,2025-06-17T00:00:00
SP-304,17,118.84,2025-06-01
SP-197,213,46,2025-03-03T00:00:00
SP-314,,32,"Jan 05, 2025"
SP-128,333,441,03/28/24
SP-409,228,$424.46,2024-10-22
SP-335,,$385.50,"Sep 01, 2024"
SP-157,,$351.17,2025-04-08T00:00:00
SP-368,267,$190.26,07/26/24
SP-183,115,,"Feb 04, 2024"
SP-417,368,384.84,04/05/25
SP-415,,190.95,2025-04-08T00:00:00
SP-445,430,105,2024-01-30
SP-380,41,413.09,08/03/24
SP-492,238,193.63,2024-10-03
SP-443,207,366.3,2025-04-26
SP-458,,$26.91,2024-04-06
SP-101,LOW,87.47,2024-03-09T00:00:00
SP-406,283,$169.84,2025-06-10
SP-176,230,366,2024-05-29
SP-135,443,81.75,08/03/24
SP-363,248,$150.90,09/22/24
SP-162,334,80.21,2024-05-13
SP-206,479,$113.18,08/29/24
SP-167,161,$316.06,"Jan 20, 2025"
SP-498,,199.7,"Apr 27, 2024"
SP-292,38,$293.15,09/05/24
SP-296,107,$309.39,"Mar 22, 2024"
SP-387,398,400.65,2025-04-21
SP-421,185,65,2025-04-07
SP-302,135,51.83,2025-05-21
SP-463,469,153,2024-06-06T00:00:00
SP-325,408,16.1,"Feb 06, 2024"
SP-186,6,237,"Aug 22, 2024"
SP-318,107,281.06,01/30/25
SP-356,Out of Stock,261.65,"Mar 04, 2024"
SP-454,121,95.47,"Feb 27, 2025"
SP-346,None,438.64,01/03/25
SP-487,131,289.95,09/11/24
SP-109,UNAVAILABLE,$394.95,2025-06-15
SP-415,110,$122.55,2024-07-12
SP-457,113,$319.57,"Sep 15, 2024"
SP-323,390,410,2024-05-26T00:00:00
SP-180,317,239.09,"Jun 02, 2025"
SP-395,480,288.09,"Apr 29, 2024"
SP-246,106,17,"Jun 16, 2024"
SP-478,Out of Stock,288,2025-04-19
SP-317,100,$444.42,"Jan 03, 2025"
SP-288,432,$90.14,2025-05-21
SP-190,80,301.46,02/05/25
SP-488,Low Stock,222.91,2025-04-29
SP-317,97,,08/24/24
SP-374,UNAVAILABLE,153.0,02/18/24
SP-443,359,$292.28,"Aug 02, 2024"
SP-169,352,$321.04,"Jul 17, 2025"
SP-342,79,$259.10,"Sep 04, 2024"
SP-248,115,268.85,2025-06-05
SP-358,Low Stock,191.71,"Nov 03, 2024"
SP-348,135,394.98,2025-05-01
SP-332,366,$247.57,"Nov 05, 2024"
SP-209,,357.52,06/29/24
SP-261,,370.31,2025-06-21
SP-104,391,$270.92,"Sep 13, 2024"
SP-324,99,$171.38,"Apr 27, 2025"
SP-351,LOW,118.2,2024-09-10
SP-151,249,316.27,2025-02-10
SP-103,427,$378.20,10/19/24
SP-448,low stock,162.74,05/24/25
SP-303,213,63.76,"Nov 27, 2024"
SP-479,low stock,$211.68,"Jul 25, 2025"
SP-318,95,$243.85,"Jan 03, 2025"
SP-334,410,$6.56,2024-04-02
SP-202,UNAVAILABLE,80.55,"Apr 26, 2024"
SP-436,133,$165.72,2024-01-19
SP-348,353,,2024-09-08
SP-312,266,413.55,"Feb 16, 2025"
SP-351,223,$295.89,2025-07-25
SP-133,103,294,10/08/24
SP-467,93,$279.64,2025-01-29
SP-472,498,34,2024-05-28
SP-421,466,244.56,2025-05-08
SP-445,25,381.82,2024-04-13
SP-134,248,137.09,06/13/24
SP-490,low stock,379.0,2024-04-26T00:00:00
SP-429,43,184.07,"Apr 22, 2025"
SP-466,,324.89,"May 28, 2025"
SP-401,322,$271.33,"Jun 11, 2024"
SP-135,369,160,"Apr 08, 2025"
SP-230,None,11,2024-05-02
SP-304,,22.56,2024-02-21
SP-488,,,01/11/24
SP-161,38,233.06,08/18/24
SP-380,78,182,2024-02-04
SP-372,138,$149.66,2024-02-19
SP-209,,,2025-02-01T00:00:00
SP-128,361,,07/29/24
SP-117,low stock,$273.79,2025-07-26
SP-173,38,292.94,"Nov 06, 2024"
SP-426,175,90.74,"Oct 25, 2024"
SP-275,321,35,06/07/24
SP-462,47,400.4,"Jan 27, 2025"
SP-149,16,272.8,2024-08-22
SP-272,171,$307.10,"Feb 20, 2025"
SP-390,LOW,72.23,2025-05-14
SP-412,295,$60.81,2024-01-05
SP-276,LOW,226.89,"Jun 05, 2024"
SP-266,183,324.98,08/31/24
SP-420,313,$227.95,2025-04-18
SP-222,340,176,"Oct 02, 2024"
SP-422,100,278,2025-04-07
SP-131,31,$324.26,"Sep 19, 2024"
SP-276,37,272.77,12/21/24
SP-468,198,23.6,"May 12, 2025"
SP-208,13,8.31,2024-03-29
SP-224,UNAVAILABLE,144.83,2024-12-27
SP-131,216,42.16,2024-06-23
SP-295,,362.99,"Jul 30, 2025"
SP-105,395,251.8,2024-10-04
SP-172,398,313.98,04/19/25
SP-317,low stock,312,2024-08-28
SP-484,433,$406.95,2024-10-13
SP-121,494,270.65,"Feb 09, 2025"
SP-228,231,342.04,02/14/25
SP-310,377,100.52,"Jul 11, 2025"
SP-277,218,354.0,2024-10-31
SP-218,Out of Stock,310,2025-04-30
SP-302,,406.46,"Mar 14, 2024"
SP-479,,18.32,10/16/24
SP-283,79,327.2,2025-01-07
SP-264,93,406.17,2024-12-19T00:00:00
SP-126,33,376.56,"Apr 09, 2025"
SP-122,160,76.68,2025-04-27
SP-270,120,$182.62,2025-01-08
SP-310,None,,2025-06-29T00:00:00
SP-386,Low Stock,317,03/07/24
SP-499,265,312,"Mar 04, 2025"
SP-482,LOW,33.65,2024-12-16T00:00:00
SP-140,,111.69,2024-12-21
SP-487,305,354.49,06/16/25
SP-233,UNAVAILABLE,431.22,2025-05-20T00:00:00
SP-428,470,$53.99,"Apr 23, 2025"
SP-343,262,$87.07,2024-03-16
SP-310,113,$411.91,"Aug 09, 2024"
SP-210,243,,2024-07-07
SP-430,,$210.12,05/06/24
SP-488,LOW,,"Jun 06, 2025"
SP-465,228,$302.11,03/06/25
SP-476,137,246.11,2024-08-23
SP-265,None,$331.85,"Jun 08, 2024"
SP-473,,334.4,2025-05-15T00:00:00
SP-246,202,199,"Nov 16, 2024"
SP-166,LOW,$140.98,01/31/24
SP-282,,443,2024-06-12
SP-169,124,236.52,02/25/25
SP-336,Out of Stock,,2025-01-01
SP-320,212,381,2025-07-21
SP-395,291,424.88,02/09/24
SP-278,432,267,2025-05-26T00:00:00
SP-134,42,$333.82,2025-03-20
SP-273,None,151.51,2024-01-02T00:00:00
SP-260,458,$402.48,2024-10-05
SP-370,273,296.19,"Dec 07, 2024"
SP-355,325,187.35,2025-01-19
SP-499,163,32.0,2024-12-14
SP-326,320,,2025-07-29
SP-153,121,253,04/11/24
SP-485,Out of Stock,412.25,2024-11-10
SP-277,109,328.26,12/30/24
SP-282,487,$94.78,"May 19, 2024"
SP-282,14,$269.95,"Apr 22, 2024"
SP-124,409,352.88,2024-01-06T00:00:00
SP-146,342,$399.64,2025-07-16T00:00:00
SP-126,382,44.28,2025-05-24
SP-223,453,$227.34,2025-06-15
SP-486,223,37.35,2024-05-23
SP-194,Out of Stock,300.81,12/06/24
SP-221,426,280.87,07/01/25
SP-305,314,,"May 29, 2024"
SP-396,None,$235.39,"Mar 18, 2025"
SP-225,298,120.69,2024-03-07
SP-101,low stock,$325.67,2025-04-28
SP-130,181,392.39,2024-02-20T00:00:00
SP-121,,$60.31,"Jun 26, 2024"
SP-443,23,445.21,2024-11-17
SP-240,low stock,271.64,06/23/24
SP-338,158,122.66,2024-10-23
SP-212,64,223,2025-01-01
SP-227,424,410.83,02/13/24
SP-485,297,$357.51,2025-05-01
SP-413,,225.42,"Sep 09, 2024"
SP-415,429,309.24,"Jul 05, 2024"
SP-172,,64.9,2024-12-15T00:00:00
SP-227,492,21.52,2024-12-19
SP-235,,$390.77,2024-06-09
SP-431,None,409.51,"Aug 28, 2024"
SP-395,481,$325.90,07/03/25
SP-311,424,99.05,2025-06-16T00:00:00
SP-174,480,,12/11/24
SP-237,LOW,51.24,03/19/24
SP-211,50,$70.85,"Jan 29, 2025"
SP-183,38,$424.74,06/24/24
SP-272,UNAVAILABLE,374,"Mar 19, 2025"
SP-478,low stock,$25.65,2025-01-27T00:00:00
SP-395,17,7.67,2025-05-29T00:00:00
SP-190,475,5.79,"Jan 04, 2025"
SP-164,Low Stock,$329.72,01/21/24
SP-274,70,97.59,"Jul 03, 2024"
SP-492,440,247.45,"Sep 18, 2024"
SP-255,low stock,25.07,2024-09-09
SP-479,328,422.4,06/02/24
SP-440,314,384.14,"Aug 08, 2024"
SP-435,73,407.34,2024-06-18
SP-277,125,201,2024-12-08
SP-310,253,230.01,"Oct 26, 2024"
SP-257,,307.35,2024-04-10T00:00:00
SP-122,435,124.11,2024-10-28
SP-289,219,112,2024-10-08
SP-499,166,122,2025-03-31
SP-375,143,$379.75,2024-04-22
SP-414,Low Stock,194,"May 28, 2024"
SP-298,50,230,"Jul 02, 2025"
SP-190,81,78,01/30/25
SP-309,252,104,07/18/25
SP-302,83,378.9,05/26/25
SP-232,,362.89,"Apr 08, 2024"
SP-240,342,374.87,"Dec 01, 2024"
SP-352,None,177.23,2024-04-12
SP-151,,156.0,"Dec 08, 2024"
SP-168,LOW,205.74,2024-04-03
SP-398,214,128.04,2024-12-19
SP-188,338,432.17,06/11/25
SP-495,None,172,2024-03-19T00:00:00
SP-232,199,93.49,"Apr 05, 2025"
SP-258,92,105,2025-04-21
SP-158,387,$240.77,2025-06-06
SP-438,490,244.79,"Dec 10, 2024"
SP-135,475,$258.00,2024-02-23T00:00:00
SP-414,304,349,12/23/24
SP-263,354,311.41,2024-02-05
SP-107,425,$282.15,"Oct 02, 2024"
SP-427,161,43.46,2025-07-08
SP-181,384,,05/02/24
SP-474,,159.74,2024-11-22T00:00:00
SP-282,108,387.32,2024-07-06
SP-150,112,251,2025-07-21
SP-403,308,135.79,01/30/25
SP-398,132,$122.64,2024-07-19
SP-168,low stock,,2024-02-28
SP-358,219,6.79,"May 19, 2024"
SP-285,475,58.5,"Nov 08, 2024"
SP-176,Out of Stock,$146.78,11/09/24
SP-249,491,$423.37,06/06/24
SP-152,29,143,2025-02-13
SP-325,373,404.49,2024-08-05
SP-440,489,407,2025-07-31T00:00:00
SP-147,Out of Stock,101.62,01/27/25
SP-350,UNAVAILABLE,189.21,2024-08-08
SP-180,96,$269.10,2024-03-27
SP-398,189,141.01,"Mar 19, 2025"
SP-135,457,$313.54,"Jun 11, 2025"
SP-397,low stock,289.88,2024-04-29
SP-140,,360.76,"Mar 20, 2024"
SP-302,170,,2025-05-12T00:00:00
SP-466,370,145.26,10/15/24
SP-486,468,316.52,2025-06-18
SP-337,188,,"Jan 20, 2024"
SP-116,206,407.82,"Jul 06, 2025"
SP-351,,318.46,11/22/24
SP-432,264,109.47,2025-04-16
SP-369,,55.76,07/02/25
SP-216,Out of Stock,148.23,2024-03-27
SP-190,,286.0,"Nov 20, 2024"
SP-486,Out of Stock,$329.62,2024-10-14
SP-398,278,$104.03,"Aug 24, 2024"
SP-405,459,231.05,2024-02-20
SP-286,109,,2024-06-11
SP-481,143,$395.11,08/11/24
SP-167,313,101.89,2025-06-13
SP-206,242,26.72,2025-01-03
SP-419,96,388.22,"Dec 14, 2024"
SP-326,low stock,122.86,2024-12-10
SP-194,266,246,"Jul 17, 2024"
SP-451,175,344.18,05/04/24
SP-422,357,41.86,"Dec 04, 2024"
SP-317,343,$202.12,"Jun 15, 2024"
SP-283,77,413,"Dec 16, 2024"
SP-326,LOW,139.75,06/27/25
SP-119,Low Stock,134.07,2024-10-20T00:00:00
SP-251,None,79,09/04/24
SP-233,277,$347.95,"Nov 23, 2024"
SP-202,113,285.55,2024-11-20T00:00:00
SP-128,6,248.95,07/11/25
SP-284,110,103,02/23/24
SP-216,Out of Stock,274.8,05/11/25
SP-250,289,98.11,2025-07-07T00:00:00
SP-466,UNAVAILABLE,198.11,2024-06-22T00:00:00
SP-312,183,131.14,05/25/25
SP-202,,$51.51,2024-10-14
SP-366,151,$388.23,"Jan 22, 2024"
SP-231,139,32.79,2025-01-07
SP-372,332,91.58,05/09/25
SP-204,415,405.78,"Jan 08, 2024"
SP-331,394,$165.30,2024-12-13
SP-323,,102,2024-01-06
SP-173,345,132,08/28/24
SP-469,69,410,"Aug 01, 2024"
SP-157,224,427.83,2025-07-16
SP-357,273,102.24,2024-02-22
SP-149,UNAVAILABLE,298.83,"Jun 15, 2025"
SP-479,81,330.31,01/20/25
SP-371,,164.37,"Jun 06, 2024"
SP-161,None,$139.46,"Jan 04, 2025"
SP-281,278,$297.10,07/30/25
SP-269,None,$56.76,2025-04-12
SP-220,401,$217.94,10/09/24
SP-143,252,268,"Aug 11, 2024"
SP-210,Out of Stock,$65.70,"Dec 31, 2024"
SP-500,Out of Stock,134.83,"Aug 19, 2024"
SP-300,48,140.27,2024-12-25
SP-403,92,$67.86,2024-10-26T00:00:00
SP-354,211,$109.01,05/23/25
SP-401,UNAVAILABLE,171.83,2025-05-26
SP-449,56,$352.25,2024-02-18T00:00:00
SP-101,251,296,"Oct 08, 2024"
SP-365,54,$245.94,04/04/25
SP-290,428,$92.89,2024-10-22
SP-121,192,201.89,2024-03-20
SP-321,427,209,2025-04-11
SP-304,452,$303.19,"Jan 15, 2024"
SP-468,low stock,290.26,01/22/25
SP-250,26,284.69,2024-10-21
SP-468,142,$217.79,2025-06-26
SP-123,355,$32.88,2025-01-18T00:00:00
SP-255,312,51.86,2024-12-27T00:00:00
SP-367,317,165.95,2025-07-24
SP-168,,268.33,2025-02-12T00:00:00
SP-275,,$107.86,"Apr 15, 2024"
SP-235,456,,08/23/24
SP-295,163,,2024-01-13
SP-177,492,$354.59,03/19/25
SP-109,249,15.32,2025-07-12
SP-236,UNAVAILABLE,379.17,"Apr 11, 2024"
SP-234,157,$393.85,2024-12-24
SP-349,196,23.3,2024-10-12
SP-176,28,421.39,"May 11, 2025"
SP-229,421,,01/22/24
SP-166,,$251.36,2024-03-08
SP-154,9,321.43,2024-12-16
SP-119,None,167.97,"May 30, 2024"
SP-321,78,157.39,"Mar 04, 2025"
SP-407,330,$128.69,"Jan 24, 2024"
SP-178,Out of Stock,74,08/28/24
SP-305,21,$346.93,2025-07-10
SP-341,155,315.47,2024-10-01
SP-367,265,179.88,"May 30, 2024"
SP-455,175,$398.61,2025-04-11T00:00:00
SP-400,,$227.84,"Oct 20, 2024"
SP-274,448,,03/25/24
SP-389,234,$236.55,"May 25, 2024"
SP-286,UNAVAILABLE,$282.19,2024-07-23
SP-220,Low Stock,102.46,"Jun 11, 2025"
SP-348,201,$207.82,03/11/25
SP-207,24,20.56,2024-02-25
SP-156,78,427.51,2025-04-17
SP-131,155,$73.43,2024-09-17
SP-252,276,224,2025-05-12
SP-241,284,201.23,"Nov 05, 2024"
SP-298,444,90.88,2024-08-10
SP-414,186,,10/01/24
SP-305,338,291,"Feb 17, 2025"
SP-462,295,138.76,08/23/24
SP-414,344,196,2024-10-03
SP-482,459,$422.30,05/08/24
SP-181,381,175,2024-12-17
SP-434,low stock,17,"Sep 26, 2024"
SP-290,218,441.08,2024-07-13T00:00:00
SP-144,LOW,368.19,01/22/24
SP-215,149,398,2024-11-05T00:00:00
SP-255,484,,"Mar 31, 2024"
SP-362,83,388.6,2024-10-16
SP-345,Low Stock,304.28,"Apr 16, 2024"
SP-357,65,$98.19,05/18/25
SP-226,388,178.54,07/09/25
SP-117,150,$13.40,07/30/24
SP-139,,298.68,2024-08-26
SP-147,Low Stock,118.54,02/20/24
SP-339,466,40,07/30/25
SP-418,361,126.47,"Mar 13, 2024"
SP-359,None,$278.84,"Jul 30, 2025"
SP-228,143,135.06,"May 04, 2024"
SP-248,,$169.64,2024-07-11
SP-195,,183.69,03/29/25
SP-479,,$154.77,2024-05-23
SP-115,456,211.08,2024-12-01
SP-121,365,83,"Oct 02, 2024"
SP-152,259,394.1,06/26/25
SP-111,,70.58,"Jul 29, 2024"
SP-248,308,355.71,2025-02-18
SP-185,Out of Stock,187.34,2024-02-05
SP-403,404,$297.66,"Mar 27, 2024"
SP-229,363,$59.64,2025-07-02T00:00:00
SP-460,144,304,2025-05-17
SP-410,33,,2025-03-11
SP-223,243,244,05/08/24
SP-455,low stock,$157.18,2024-03-24
SP-483,22,198.22,"Feb 08, 2024"
SP-498,48,$434.78,"Mar 05, 2025"
SP-145,431,258,"Jul 23, 2024"
SP-478,Low Stock,$270.88,2024-04-19
SP-439,45,$310.32,2024-04-24T00:00:00
SP-139,low stock,115.66,2025-06-21
SP-390,268,164,"Mar 17, 2025"
SP-185,95,$193.00,2025-06-17
SP-214,90,253.48,09/06/24
SP-401,UNAVAILABLE,273.36,"Dec 31, 2024"
SP-262,186,82.36,2025-01-23
SP-237,,$140.27,2024-02-04
SP-284,189,140,2025-04-21
SP-133,119,23.76,05/20/24
SP-464,372,71.03,2024-12-05
SP-346,,$322.83,01/18/24
SP-156,164,$180.36,2025-01-15
SP-152,,$236.83,"Apr 04, 2025"
SP-242,87,$312.42,2024-02-01
SP-127,13,349.84,"Mar 09, 2025"
SP-167,250,188.69,2024-04-09
SP-226,416,36.59,08/08/24
SP-305,387,$219.48,"Jul 06, 2024"
SP-409,199,$232.47,2024-08-24
SP-398,UNAVAILABLE,$208.19,2024-07-14
SP-427,106,$28.23,02/27/25
SP-227,329,$340.52,"Apr 22, 2025"
SP-486,272,$190.50,"Jun 14, 2024"
SP-284,,6,"Dec 24, 2024"
SP-385,348,297.75,"Feb 07, 2025"
SP-255,Out of Stock,247,2024-08-29
SP-253,279,290.76,"Jul 23, 2025"
SP-378,Out of Stock,434.49,2025-01-10
SP-235,50,358.73,2024-12-28
SP-147,456,402.94,"Jul 23, 2025"
SP-194,129,$392.50,2025-07-13
SP-193,362,$447.81,02/23/24
SP-224,462,437.71,2024-08-26
SP-189,low stock,,02/28/25
SP-442,428,,09/10/24
SP-163,,79,2025-01-25
SP-201,347,167.87,10/08/24
SP-430,58,$434.82,2025-01-16
SP-484,low stock,$306.55,11/17/24
SP-194,UNAVAILABLE,$177.86,03/06/24
SP-427,240,306.56,2024-09-20
SP-331,385,$221.61,2024-03-26
SP-468,244,281,"May 20, 2024"
SP-377,,,2024-03-12T00:00:00
SP-485,UNAVAILABLE,$248.75,"Oct 25, 2024"
SP-201,LOW,,"Dec 21, 2024"
SP-108,Low Stock,$237.81,2024-05-05
SP-118,40,58.39,03/03/24
SP-438,194,340.05,"Jun 05, 2025"
SP-328,,$434.32,"Apr 22, 2025"
SP-187,,7,"Aug 25, 2024"
SP-363,365,81.17,2024-02-16
SP-334,339,331,"Feb 02, 2025"
SP-416,276,85.77,"Oct 20, 2024"
SP-443,low stock,$307.55,2024-06-17
SP-393,49,355.49,2024-05-02
SP-390,352,,"Mar 16, 2025"
SP-399,174,50.0,2024-08-01
SP-122,,,"Oct 06, 2024"
SP-447,321,435.79,11/06/24
SP-166,14,417.41,"Apr 03, 2024"
SP-388,,336.86,2024-03-17
SP-189,391,113,"Jul 25, 2025"
SP-422,367,$261.05,2024-06-24T00:00:00
SP-329,270,$107.11,2025-01-19T00:00:00
SP-500,297,148.76,10/31/24
SP-467,354,,07/29/24
SP-109,128,$45.86,2024-12-20
SP-439,69,79,2025-04-30T00:00:00
SP-289,227,85.35,08/17/24
SP-257,45,136.39,"May 30, 2025"
SP-251,157,199.28,"May 19, 2024"
SP-461,30,242,2024-11-03
SP-349,LOW,$246.58,09/08/24
SP-248,476,$290.51,2024-08-31
SP-119,,38.13,"Jan 17, 2024"
SP-383,311,132,2024-04-21T00:00:00
SP-139,402,$227.78,2024-06-11
SP-402,282,281.76,2024-02-18
SP-322,208,322.79,02/21/25
SP-459,Low Stock,149.31,2024-12-29
SP-148,248,$140.14,"Jun 26, 2024"
SP-187,None,199,2025-02-17
SP-141,Low Stock,316,2024-10-05
SP-406,109,$154.74,"Nov 15, 2024"
SP-478,490,354.96,2024-05-27
SP-314,128,6.21,"Sep 26, 2024"
SP-481,380,$384.52,2024-01-22T00:00:00
SP-315,,$84.99,"May 15, 2025"
SP-387,379,55.53,12/07/24
SP-384,293,$163.51,2024-06-24T00:00:00
SP-416,222,369.81,2024-05-29
SP-227,,,2024-03-12
SP-167,198,131.36,2024-06-22
SP-236,Out of Stock,32,09/03/24
SP-183,42,355,2025-06-08T00:00:00
SP-320,LOW,$408.50,"Jun 01, 2024"
SP-430,LOW,156,05/23/24
SP-292,291,400.91,"Apr 08, 2024"
SP-269,,$156.48,"May 03, 2025"
SP-224,low stock,$376.33,"Apr 29, 2024"
SP-320,86,319.39,2025-03-31T00:00:00
SP-223,353,103.2,"Feb 28, 2025"
SP-279,140,264.54,10/20/24
SP-130,90,69.16,2025-04-14T00:00:00
SP-243,181,$54.84,05/16/25
SP-157,,313.41,2024-01-31
SP-154,14,381.31,2024-04-10
SP-223,25,$445.91,"Feb 20, 2024"
SP-131,114,236.85,12/18/24
SP-367,144,,2024-03-22T00:00:00
SP-490,LOW,$336.11,"Dec 24, 2024"
SP-329,,109.32,2025-05-01T00:00:00
SP-254,UNAVAILABLE,195.2,2024-06-17
SP-186,LOW,$174.78,"Oct 15, 2024"
SP-125,302,378.64,2024-10-19T00:00:00
SP-390,196,43,04/10/24
SP-393,low stock,$175.19,05/27/25
SP-419,UNAVAILABLE,$348.24,2024-01-21
SP-324,410,182.01,2025-02-25
SP-105,88,379.54,2025-02-23T00:00:00
SP-292,None,419.45,2025-07-23T00:00:00
SP-426,None,$242.86,2024-10-22T00:00:00
SP-452,UNAVAILABLE,$62.40,08/05/24
SP-305,353,$179.43,"May 26, 2024"
SP-484,238,85.67,04/30/25
SP-460,286,301.2,2025-02-16
SP-286,182,366.8,2025-07-27
SP-464,405,76.37,2024-07-29
SP-101,266,$381.64,06/27/24
SP-365,48,$181.29,2024-05-02
SP-170,340,362.94,08/16/24
SP-163,Low Stock,244.82,2024-04-27
SP-475,low stock,334.11,"May 05, 2024"
SP-365,204,43.43,2024-11-29
SP-176,494,422.6,05/20/24
SP-177,414,$398.79,2024-10-05
SP-327,LOW,124.47,"Aug 13, 2024"
SP-180,102,100.93,2024-03-15
SP-352,Out of Stock,169.33,"Mar 01, 2024"
SP-316,LOW,$11.86,"Aug 13, 2024"
SP-273,,136.43,"Jun 28, 2024"
SP-138,114,$293.82,2024-06-13
SP-194,252,,2024-09-18
SP-255,386,337,"May 14, 2024"
SP-296,Out of Stock,$57.48,2024-06-07
SP-265,138,$300.25,2025-07-06
SP-361,477,$378.38,"Jun 16, 2024"
SP-137,155,407.78,2024-04-06
SP-168,385,146.89,2024-07-07
SP-178,189,402.55,2024-12-06
SP-240,326,362,"Mar 30, 2025"
SP-468,366,381,2025-01-11T00:00:00
SP-243,51,184.75,"Oct 26, 2024"
SP-119,LOW,261,"Jul 12, 2025"
SP-141,290,309.05,2024-06-28
SP-157,119,239.15,"Jun 04, 2025"
SP-316,493,,2025-04-13
SP-187,None,$7.81,12/13/24
SP-361,22,$334.49,"Mar 15, 2025"
SP-290,LOW,283,2025-05-05T00:00:00
SP-427,327,$187.08,2025-04-07
SP-401,,336.55,2025-05-15
SP-469,389,247.84,2024-06-21T00:00:00
SP-300,40,301.57,"Apr 29, 2024"
SP-421,32,$183.19,04/25/24
SP-226,UNAVAILABLE,281,"Mar 13, 2024"
SP-313,320,,"Feb 20, 2025"
SP-161,,244.7,"Jul 03, 2025"
SP-249,Out of Stock,372.89,2024-03-09
SP-228,182,262.78,"Jan 02, 2025"
SP-278,463,$274.16,2024-04-24
SP-215,UNAVAILABLE,429,2024-11-21
SP-122,349,$171.24,"Sep 30, 2024"
